LowCarbIm_GPFm1,LowCarbIm+LAInsulinIm2+FAInsulinIm2_GPFm1,NormalCarbIm_GPFm1,LowCarbIm+LAInsulinIm1+FAInsulinIm2_GPFm1,LowCarbIm+LAInsulinIm2+FAInsulinIm1_GPFm1,LowCarbIm+LAInsulinIm1+FAInsulinIm1_GPFm1,VeryLowCarbIm+LAInsulinIm2+FAInsulinIm1_GPFm1,VeryLowCarbIm+LAInsulinIm1+FAInsulinIm2_GPFm1,NormalCarbIm+LAInsulinIm1+FAInsulinIm1_GPFm1,HighCarbIm+LAInsulinIm1+FAInsulinIm2_GPFm1,FAInsulinIm1_GPFm1,VeryLowCarbIm+LAInsulinIm2+FAInsulinIm2_GPFm1,NormalCarbIm+LAInsulinIm2+FAInsulinIm1_GPFm1,HighCarbIm+LAInsulinIm2+FAInsulinIm2_GPFm1,HighCarbIm_GPFm1,LAInsulinIm1_GPFm1,LAInsulinIm2_GPFm1,NormalCarbIm+LAInsulinIm2+FAInsulinIm2_GPFm1,FAInsulinIm2_GPFm1,VeryLowCarbIm+LAInsulinIm1+FAInsulinIm1_GPFm1,VeryLowCarbIm_GPFm1,NormalCarbIm+LAInsulinIm1+FAInsulinIm2_GPFm1,HighCarbIm+LAInsulinIm1+FAInsulinIm1_GPFm1,HighCarbIm+LAInsulinIm2+FAInsulinIm1_GPFm1,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4592699442661967,0.0,0.0,0.0,2.450181787680151,2.4653236342565776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.220916658996515,2.1769122385764774,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4592699442661967,0.0,0.0,0.0,2.450181787680151,2.4653236342565776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.220916658996515,2.1769122385764774,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4592699442661967,0.0,0.0,0.0,2.450181787680151,2.4653236342565776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.220916658996515,2.1769122385764774,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4592699442661967,0.0,0.0,0.0,2.450181787680151,2.4653236342565776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.220916658996515,2.1769122385764774,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4592699442661967,0.0,0.0,0.0,2.450181787680151,2.4653236342565776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.220916658996515,2.1769122385764774,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4592699442661967,0.0,0.0,0.0,2.450181787680151,2.4653236342565776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.220916658996515,2.1769122385764774,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4592699442661967,0.0,0.0,0.0,4.036793698433229,3.9865223284852505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.220916658996515,3.7635241493295553,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4592699442661967,0.0,0.0,0.0,4.036793698433229,3.9865223284852505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8749824823871393,4.4175899727201795,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55140764667388,0.0,0.0,0.0,5.9784544517901566,5.946591737095389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9671201847948225,6.359250726077107,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55140764667388,3.6384419059566824,0.0,0.0,5.9784544517901566,5.946591737095389,0.0,4.892287146441248,0.0,3.6384419059566824,0.0,0.0,0.0,3.9671201847948225,6.359250726077107,
