LowCarbIm_GPFm1,LowCarbIm+LAInsulinIm2+FAInsulinIm2_GPFm1,NormalCarbIm_GPFm1,LowCarbIm+LAInsulinIm1+FAInsulinIm2_GPFm1,LowCarbIm+LAInsulinIm2+FAInsulinIm1_GPFm1,LowCarbIm+LAInsulinIm1+FAInsulinIm1_GPFm1,VeryLowCarbIm+LAInsulinIm2+FAInsulinIm1_GPFm1,VeryLowCarbIm+LAInsulinIm1+FAInsulinIm2_GPFm1,HighCarbIm+LAInsulinIm1+FAInsulinIm2_GPFm1,NormalCarbIm+LAInsulinIm1+FAInsulinIm1_GPFm1,FAInsulinIm1_GPFm1,VeryLowCarbIm+LAInsulinIm2+FAInsulinIm2_GPFm1,HighCarbIm+LAInsulinIm2+FAInsulinIm2_GPFm1,NormalCarbIm+LAInsulinIm2+FAInsulinIm1_GPFm1,HighCarbIm_GPFm1,LAInsulinIm1_GPFm1,LAInsulinIm2_GPFm1,NormalCarbIm+LAInsulinIm2+FAInsulinIm2_GPFm1,FAInsulinIm2_GPFm1,VeryLowCarbIm+LAInsulinIm1+FAInsulinIm1_GPFm1,VeryLowCarbIm_GPFm1,NormalCarbIm+LAInsulinIm1+FAInsulinIm2_GPFm1,HighCarbIm+LAInsulinIm1+FAInsulinIm1_GPFm1,HighCarbIm+LAInsulinIm2+FAInsulinIm1_GPFm1,
16.533385928665595,16.74066806309621,0.0,18.23317218957756,14.681783983282926,16.112345028503697,18.6385957489082,18.678454793604118,0.0,0.0,23.671222992734357,17.62935407969985,0.0,0.0,0.0,20.204571341351155,23.030804378226193,0.0,13.092149493921312,19.50180528845229,21.296231959203467,0.0,0.0,0.0,
21.583307280454363,20.68717759505492,0.0,21.915766859235703,18.193551717982302,19.470072777255552,23.205110655551408,19.388029011264663,0.0,0.0,26.62399579576622,21.96901958800261,0.0,0.0,0.0,24.045656402320247,26.458905908005477,0.0,16.45730163645662,20.50865644508336,23.602587285584292,0.0,0.0,0.0,
21.583307280454363,20.68717759505492,0.0,21.915766859235703,18.193551717982302,19.470072777255552,28.180501275428924,19.388029011264663,0.0,0.0,36.488459616197346,26.944410207880125,0.0,0.0,0.0,24.045656402320247,36.394819089880485,0.0,26.321765456887746,20.50865644508336,23.602587285584292,0.0,0.0,0.0,
24.770527734140117,24.367346617801374,0.0,23.314583083209513,22.152630479118784,21.12751323546206,29.495792475892245,19.388029011264663,0.0,0.0,39.3190431700241,27.979560866708212,0.0,0.0,0.0,24.045656402320247,39.871836050187866,0.0,28.940199026528788,20.50865644508336,23.602587285584292,0.0,0.0,0.0,
24.770527734140117,24.367346617801374,0.0,23.314583083209513,22.152630479118784,21.12751323546206,37.897707574533484,26.91587157702874,0.0,0.0,45.448165067310285,35.50740343247229,0.0,0.0,0.0,30.183301521825854,46.00948116969347,0.0,35.0427644480997,28.9105715437246,30.99162402950293,0.0,0.0,0.0,
26.70614963758362,25.35386735635396,0.0,24.142551169084214,22.849292935529476,21.71163953574272,42.6661755352071,27.994427906456878,0.0,0.0,48.269548640347466,40.05705042593752,0.0,0.0,0.0,33.72881923329125,48.93370283807232,0.0,38.34849603427679,30.271231686465597,33.69032798323782,0.0,0.0,0.0,
26.70614963758362,25.35386735635396,0.0,24.142551169084214,22.849292935529476,21.71163953574272,43.741669225824225,27.994427906456878,0.0,0.0,58.21183602951348,41.13254411655464,0.0,0.0,0.0,33.72881923329125,58.907281469464124,0.0,48.290783423442804,30.271231686465597,33.69032798323782,0.0,0.0,0.0,
30.572931095411832,29.676507183395927,0.0,26.848541533468378,27.45465998765556,24.65637818664686,45.05552751493681,27.994427906456878,0.0,0.0,61.05297825940862,42.185533069383595,0.0,0.0,0.0,33.72881923329125,62.102081725667304,0.0,50.9241219718288,30.271231686465597,33.69032798323782,0.0,0.0,0.0,
38.64766274917221,37.83426351119738,0.0,35.00629786126983,36.453700304779176,33.65541850377048,51.277408188395924,34.744454560453306,0.0,0.0,67.17274943651252,48.935559723380024,0.0,0.0,0.0,39.852643361760116,68.22590585413617,0.0,57.03770344344183,36.49311235992471,39.90757767223057,0.0,0.0,0.0,
47.471342279872374,45.172434607240376,0.0,42.120213883035674,43.31804649187325,40.449966320214884,55.61722191077186,35.31976772082248,0.0,0.0,69.98162887752152,53.07181044805735,0.0,0.0,0.0,43.33624426176941,71.09086836289119,0.0,60.34401048543204,37.34529159794201,41.72971713574937,0.0,0.0,0.0,
47.471342279872374,45.172434607240376,0.0,42.120213883035674,43.31804649187325,40.449966320214884,57.339969859370555,35.31976772082248,0.0,0.0,79.94632422122095,54.79455839665604,0.0,0.0,0.0,43.33624426176941,81.07489716450596,0.0,70.30870582913147,37.34529159794201,41.72971713574937,0.0,0.0,0.0,
49.62324564635418,48.017098177052674,0.0,42.120213883035674,46.393132579565844,40.449966320214884,59.08282424470755,35.31976772082248,0.0,0.0,82.79128820764038,56.23407226597136,0.0,0.0,0.0,43.33624426176941,84.15609218546949,0.0,72.95118484123059,37.34529159794201,41.72971713574937,0.0,0.0,0.0,
57.864906442498494,56.334573868338765,0.0,50.437689574321766,55.52685225276912,49.58368599341816,65.31964507547946,42.0971009390754,0.0,0.0,88.9077798450034,63.011405484224284,0.0,0.0,0.0,49.45529552320376,90.27514344690384,0.0,79.07440435279175,43.58211242871391,47.962505597126736,0.0,0.0,0.0,
59.067458652285154,56.520123774746594,0.0,50.47967209875621,55.52685225276912,49.58368599341816,70.27443022223272,43.54353846030696,0.0,0.0,91.71195281272233,67.76393668055844,0.0,0.0,0.0,52.94927320549594,93.11673951495683,0.0,82.38457056912438,45.290536877173906,50.96125975857781,0.0,0.0,0.0,
59.067458652285154,56.520123774746594,0.0,50.47967209875621,55.52685225276912,49.58368599341816,77.29611179570854,43.54353846030696,0.0,0.0,101.68733496461134,74.78561825403426,0.0,0.0,0.0,52.94927320549594,103.1056075498377,0.0,92.35995272101339,45.290536877173906,54.05389202062298,0.0,0.0,0.0,
60.444159552034165,58.893340278847504,0.0,50.47967209875621,58.11426848856942,49.58368599341816,79.34181649332395,43.54353846030696,0.0,0.0,104.53426994307603,76.47267431872463,0.0,0.0,0.0,52.94927320549594,106.12557413708275,0.0,95.00952186170124,45.290536877173906,54.38008052247986,0.0,0.0,0.0,
67.90041510645551,66.63493728441289,0.0,58.22126910432159,64.98398987290005,56.45340737774879,87.34249526199339,50.8713360563691,0.0,0.0,110.64909824309106,83.80047191478677,0.0,0.0,0.0,59.065927377266675,112.24222830885348,0.0,101.14186492213759,53.29121564584335,61.73950296557888,0.0,0.0,0.0,
76.6890073555951,75.52712104072431,0.0,66.13073883630226,74.16511320113543,64.62547172613878,91.15862996262824,50.99585424823053,0.0,0.0,113.45083654473801,87.44096644551067,0.0,0.0,0.0,62.599823829870545,115.07142307543917,0.0,104.45643669736053,53.682182319918525,62.84108212171681,0.0,0.0,0.0,
76.6890073555951,75.52712104072431,0.0,66.13073883630226,74.16511320113543,64.62547172613878,92.81983436476352,50.99585424823053,0.0,0.0,123.43239455943367,89.10217084764595,0.0,0.0,0.0,62.599823829870545,125.06303859833321,0.0,114.4379947120562,53.682182319918525,62.84108212171681,0.0,0.0,0.0,
78.33367495590393,78.0878128907207,0.0,66.13073883630226,76.93211362361436,64.62547172613878,94.83911740458842,50.99585424823053,0.0,0.0,126.28051593444282,90.78205119646941,0.0,0.0,0.0,62.599823829870545,128.04518513063982,0.0,117.09359209745172,53.682182319918525,63.05116760503543,0.0,0.0,0.0,
87.07954953178873,86.85166488553995,0.0,74.8945908311215,86.45518952709736,74.14854762962179,101.25372202859138,57.849719051081806,0.0,0.0,132.39435136237813,97.63591599932069,0.0,0.0,0.0,68.71505571589462,134.1604170166639,0.0,123.2347998316584,60.09678694392149,69.45261115398105,0.0,0.0,0.0,
92.28992636829057,92.80611362898868,0.0,78.17791752071709,92.60554337414641,77.66675329253083,104.27170428931505,57.849719051081806,0.0,0.0,135.19462307588554,100.58929049284862,0.0,0.0,0.0,72.301682235656,136.98201636252736,0.0,126.55377295937605,60.111405031578315,71.44261434259572,0.0,0.0,0.0,
92.28992636829057,92.80611362898868,0.0,78.17791752071709,92.60554337414641,77.66675329253083,110.54394611339265,57.849719051081806,0.0,0.0,145.18014701583633,106.86153231692622,0.0,0.0,0.0,72.301682235656,146.97537912911406,0.0,136.5392968993268,60.111405031578315,73.1640301410434,0.0,0.0,0.0,
101.31992664454584,100.73846284877793,0.0,85.02239787318459,100.29683539680943,84.37748489162801,112.07051230362319,57.849719051081806,0.0,0.0,148.02904998604424,108.18313707202068,0.0,0.0,0.0,72.301682235656,149.93216091219523,0.0,139.20024965608172,60.111405031578315,73.1640301410434,0.0,0.0,0.0,
108.40339735975074,108.09282574052502,0.0,92.37676076493167,106.81100865272893,90.89165814754752,120.2081577797853,65.33240578385085,0.0,0.0,154.14223392318848,115.66582380478972,0.0,0.0,0.0,78.41598420110016,156.04646287763939,0.0,145.3501487065514,68.24905050774042,80.65320219668232,0.0,0.0,0.0,
115.72694836311153,114.38887195080811,0.0,98.48431028229103,112.75939236961919,96.75109577691228,124.8263018189976,66.42057527724558,0.0,0.0,156.94153770709775,120.10430886971962,0.0,0.0,0.0,82.0604936158433,158.86298999431702,0.0,148.6733663552829,69.58607345418348,82.88817069413622,0.0,0.0,0.0,
115.72694836311153,114.38887195080811,0.0,98.48431028229103,112.75939236961919,96.75109577691228,134.78805695526341,66.42057527724558,0.0,0.0,166.92978877328346,130.06606400598542,0.0,0.0,0.0,82.0604936158433,168.85754882637178,0.0,158.66161742146863,69.58607345418348,92.78660950916726,0.0,0.0,0.0,
115.72694836311153,116.13931683942168,0.6247141942360912,98.48431028229103,114.70309195400608,96.75109577691228,137.58250717543768,66.42057527724558,0.0,0.0,169.77923888892485,132.08808999702575,0.0,0.0,0.0,82.0604936158433,171.79633141077454,0.0,161.32743842414556,69.58607345418348,95.45477268572786,0.0,0.0,0.0,
124.18137501397027,124.69595507733926,0.6247141942360912,107.04094852020862,124.00206055113772,106.05006437404391,143.71525928836257,73.2592750684278,0.0,0.0,175.8919675000143,138.92678978820797,0.0,0.0,0.0,88.17414695673688,177.9099847516681,0.0,167.4858856420384,75.71882556710838,101.5881960578301,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
130.5069624247756,131.36883900632102,0.6247141942360912,111.43742203981793,130.86442266369318,110.6647231444475,146.92923613216246,73.2592750684278,0.0,0.0,178.6905917876062,142.03365801962292,0.0,0.0,0.0,91.87786690172781,180.72291926881343,0.0,170.81314722847648,75.86500838374323,103.11712402662921,0.0,0.0,0.0,
