=======================================================
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 17.705340512618086
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 2.3349516704903293
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 28.700650975484947
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 5.6668639319651355
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 10.861078000248924
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 0.26093272734815876
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 41.041530448267835
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 9.40652437826298
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 15.384350051824914
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 1.6316212278257314
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 14.068356242763304
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 1.2328352250797892
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 14.85109823726322
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 1.4700297688676423
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 16.656236264997027
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 2.0170412924233414
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 21.25460708480189
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 3.4104869953945114
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 37.03556808013688
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 8.192596387920268
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 26.47650430945078
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 4.992880093772964
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 36.58340028550468
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 8.055575844092328
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 13.936955040457942
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 1.1930166789266494
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 38.98676040015354
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 8.783866787925316
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 28.58420181110487
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 5.631576306395415
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 26.213396839721554
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 4.91315055749138
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 24.83091207335756
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 4.49421577980532
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 35.08270255151311
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 7.600818955003973
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 13.779322807604679
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 1.1452493356377813
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 27.566167753760954
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 5.323081137503319
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 17.490648154935492
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 2.269893380283483
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 33.33955951247958
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 7.07259379166048
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 31.379331130612588
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 6.478585191094723
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 25.557820299774853
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 4.714490999931773
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 39.25096081243117
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 8.863927518918535
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 27.957994174181128
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 5.441816416418524
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 11.618122387084426
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 0.4903401172983113
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 13.517233136557635
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 1.0658282231992833
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 18.103252957710836
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 2.4555311993063134
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 33.90226876336804
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 7.243111746475165
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 27.10012310773773
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 5.181855487193251
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 33.952654505271354
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 7.2583801531125305
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 29.82150887207114
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 6.006517840021557
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 30.729346879843632
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 6.281620266619282
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 34.50439542757603
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 7.425574371992737
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 29.56830595722703
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 5.929789684008191
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 12.338269822238868
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 0.708566612799657
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 13.66799467335296
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 1.1115135373796847
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 20.5387394306562
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 3.1935574032291516
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 32.53098177895572
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 6.827570236047188
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 16.370613733211883
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 1.930489010064207
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 19.947881651667956
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 3.0145095914145315
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 24.14378873345384
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 4.285996585895102
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 31.98665345759731
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 6.662622259877972
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 35.296126624483165
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 35.296126624483165
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 31.37868308682199
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 6.478388814188482
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 7.0
0-LAInsulin: 0.0
0-Carb: 34.94712094331286
1-LAInsulin: 0.0
1-FAInsulin: 7.0
1-Carb: 7.559733619185716
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 14.827068860102386
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 1.4627481394249653
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 41.278884003965864
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 41.278884003965864
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 17.179182544279048
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 2.175509861902741
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 7.0
0-LAInsulin: 0.0
0-Carb: 31.96735053725016
1-LAInsulin: 0.0
1-FAInsulin: 7.0
1-Carb: 6.656772890075806
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 14.706354485798615
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 1.4261680259995801
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 29.645425500516417
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 29.645425500516417
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 18.056371584607575
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 2.4413247226083556
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 7.0
0-LAInsulin: 0.0
0-Carb: 30.56823710758274
1-LAInsulin: 0.0
1-FAInsulin: 7.0
1-Carb: 6.232799123509921
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 37.30761636667674
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 8.275035262629315
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 38.5107301111306
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 38.5107301111306
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 40.534550571565546
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 9.25289411259562
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 7.0
0-LAInsulin: 0.0
0-Carb: 38.66278192876977
1-LAInsulin: 0.0
1-FAInsulin: 7.0
1-Carb: 8.685691493566596
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 26.859544041041058
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 5.108952739709411
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 11.65419599671903
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 0.5012715141572821
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 25.534435503979907
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 4.70740469817573
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 21.167333006740648
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 3.384040305072924
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 38.90300973271131
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 8.758487797791307
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 32.645613516480736
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 32.645613516480736
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 23.202252185364365
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 4.000682480413444
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 7.0
0-LAInsulin: 0.0
0-Carb: 37.70568631725111
1-LAInsulin: 0.0
1-FAInsulin: 7.0
1-Carb: 8.395662520379123
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 25.30766912837411
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 4.638687614658821
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 39.22114379433288
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 39.22114379433288
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 12.988843793406302
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 0.9057102404261519
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 7.0
0-LAInsulin: 0.0
0-Carb: 25.563184708482243
1-LAInsulin: 0.0
1-FAInsulin: 7.0
1-Carb: 4.716116578327952
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 23.538566703513744
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 4.102595970761741
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 40.90929544132175
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 40.90929544132175
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 28.978768245883607
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 5.751141892692003
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 7.0
0-LAInsulin: 0.0
0-Carb: 19.890822335695727
1-LAInsulin: 0.0
1-FAInsulin: 7.0
1-Carb: 2.997218889604766
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 24.172733303464593
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 4.294767667716544
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 14.90690041749168
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 1.4869395204520242
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 29.469403557329198
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 5.899819259796727
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 19.15934380970201
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 2.7755587302127296
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 11.665790239996161
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 0.5047849212109579
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 41.205091000165226
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 41.205091000165226
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 38.80004495907869
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 8.727286351235966
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 7.0
0-LAInsulin: 0.0
0-Carb: 23.863348385646326
1-LAInsulin: 0.0
1-FAInsulin: 7.0
1-Carb: 4.2010146623170685
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 13.368550560402802
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 1.0207728970917584
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 16.96527441646629
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 2.110689217110997
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 33.431011977019
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 7.100306659702725
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 17.475389849084426
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 2.2652696512377046
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 24.793618472574778
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 4.482914688659023
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 39.14511399137601
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 39.14511399137601
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 34.27274530576686
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 7.355377365383898
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 7.0
0-LAInsulin: 0.0
0-Carb: 21.65007800020779
1-LAInsulin: 0.0
1-FAInsulin: 7.0
1-Carb: 3.530326666729634
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 42.13199430212537
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 9.73696797034102
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 36.3745005839568
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 36.3745005839568
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 42.26490921490347
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 9.777245216637414
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 7.0
0-LAInsulin: 0.0
0-Carb: 27.678181244480125
1-LAInsulin: 0.0
1-FAInsulin: 7.0
1-Carb: 5.357024619539432
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 37.01967170463948
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 8.187779304436205
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 0.0
0-LAInsulin: 20.0
0-Carb: 36.081531522585806
1-LAInsulin: 20.0
1-FAInsulin: 0.0
1-Carb: 36.081531522585806
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 6.0
0-LAInsulin: 0.0
0-Carb: 15.205495061620201
1-LAInsulin: 0.0
1-FAInsulin: 6.0
1-Carb: 1.577422745945516
=======================================================
0-Aspect: LAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 7.0
0-LAInsulin: 0.0
0-Carb: 35.1907268475168
1-LAInsulin: 0.0
1-FAInsulin: 7.0
1-Carb: 7.633553590156605
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
0-FAInsulin: 5.0
0-LAInsulin: 0.0
0-Carb: 38.5542448356232
1-LAInsulin: 0.0
1-FAInsulin: 5.0
1-Carb: 8.652801465340364
=======================================================
0-Aspect: FAInsulin
1-Aspect: FAInsulin
