LowCarbIm_GPFm1,LowCarbIm+LAInsulinIm2+FAInsulinIm2_GPFm1,NormalCarbIm_GPFm1,LowCarbIm+LAInsulinIm1+FAInsulinIm2_GPFm1,LowCarbIm+LAInsulinIm2+FAInsulinIm1_GPFm1,LowCarbIm+LAInsulinIm1+FAInsulinIm1_GPFm1,VeryLowCarbIm+LAInsulinIm2+FAInsulinIm1_GPFm1,VeryLowCarbIm+LAInsulinIm1+FAInsulinIm2_GPFm1,NormalCarbIm+LAInsulinIm1+FAInsulinIm1_GPFm1,HighCarbIm+LAInsulinIm1+FAInsulinIm2_GPFm1,FAInsulinIm1_GPFm1,VeryLowCarbIm+LAInsulinIm2+FAInsulinIm2_GPFm1,NormalCarbIm+LAInsulinIm2+FAInsulinIm1_GPFm1,HighCarbIm+LAInsulinIm2+FAInsulinIm2_GPFm1,HighCarbIm_GPFm1,LAInsulinIm1_GPFm1,LAInsulinIm2_GPFm1,NormalCarbIm+LAInsulinIm2+FAInsulinIm2_GPFm1,FAInsulinIm2_GPFm1,VeryLowCarbIm+LAInsulinIm1+FAInsulinIm1_GPFm1,VeryLowCarbIm_GPFm1,NormalCarbIm+LAInsulinIm1+FAInsulinIm2_GPFm1,HighCarbIm+LAInsulinIm1+FAInsulinIm1_GPFm1,HighCarbIm+LAInsulinIm2+FAInsulinIm1_GPFm1,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.110049722920223,0.0,0.0,0.0,14.110049722920223,10.071950566981144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.708287925447053,12.708287925447053,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.941831326094615,0.0,0.0,0.0,40.60483484410992,35.917468171130565,5.03067714263662,13.662434076916071,0.0,0.0,0.0,0.0,0.0,37.181410785162285,38.76448127005719,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.941831326094615,0.0,0.0,0.0,40.60483484410992,35.917468171130565,5.03067714263662,13.662434076916071,0.0,0.0,0.0,0.0,0.0,37.181410785162285,38.76448127005719,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.639265015838674,7.400209092446346,0.0,0.04977185748748525,63.007382921727356,57.46158721259181,5.03067714263662,13.662434076916071,0.04977185748748525,7.400209092446346,0.0,0.0,0.0,55.878844474906344,61.16702934767463,
0.0,0.0,1.8724633097396293,0.0,0.0,0.0,0.0,0.0,5.917804912920985,83.38042350779767,29.26139367396229,0.0,5.967576770408471,88.74854141368635,83.44024687356313,26.93534732581074,35.56710426009019,5.985442647340136,31.809222867425035,0.0,0.0,5.935670789852651,82.73025434614709,88.01843921891538,
14.552779806882,15.162767726635025,21.379884381921613,13.574984701474875,15.162767726635025,13.574984701474875,15.162767726635025,13.574984701474875,26.038929491795102,109.96598788295464,43.782803062120166,15.162767726635025,26.963727562702132,114.76145755395561,110.3803218939083,42.01650885223967,53.837685887663184,26.981593439633798,46.33063225558291,13.574984701474875,14.552779806882,26.056795368726767,109.31581872130405,114.03135535918463,
14.552779806882,15.162767726635025,21.379884381921613,13.574984701474875,15.162767726635025,13.574984701474875,15.162767726635025,13.574984701474875,26.038929491795102,109.96598788295464,43.782803062120166,15.162767726635025,26.963727562702132,114.76145755395561,110.3803218939083,42.01650885223967,72.48727279576144,26.981593439633798,46.33063225558291,13.574984701474875,14.552779806882,26.056795368726767,109.31581872130405,114.03135535918463,
14.552779806882,15.162767726635025,25.839239295822097,13.574984701474875,15.162767726635025,13.574984701474875,15.162767726635025,13.574984701474875,30.58594669780399,132.58190221686272,63.014700721061246,15.162767726635025,33.82205160773427,140.5346468089279,135.98514407855026,42.01650885223967,91.1137420094837,33.83991748466593,65.56252991452399,13.574984701474875,14.552779806882,30.603812574735656,131.93173305521213,139.80454461415692,
