84,114.659,6.33871,3.17556,0,2.41517,0.342757,0.573012
85,114.881,6.48777,3.1725,0,2.41775,0.349958,0.572815
86,115.101,6.63834,3.16946,0,2.42035,0.357149,0.572618
87,115.32,6.79015,3.16642,0,2.42298,0.364325,0.572422
88,115.537,6.94294,3.16339,0,2.42565,0.37148,0.572226
89,115.752,7.09647,3.16038,0,2.42834,0.378609,0.572031
90,115.966,7.25055,3.15738,0,2.43107,0.385708,0.571837
91,116.178,7.40498,3.1544,0,2.43382,0.392772,0.571644
92,116.389,7.55958,3.15143,0,2.4366,0.399798,0.571452
93,116.598,7.71422,3.14848,0,2.43941,0.406784,0.57126
94,116.805,7.86876,3.14554,0,2.44225,0.413728,0.57107
95,117.011,8.02307,3.14262,0,2.44511,0.420625,0.570882
96,117.215,8.17705,3.13972,0,2.448,0.427476,0.570694
97,117.417,8.3306,3.13683,0,2.45091,0.434278,0.570508
98,117.618,8.48364,3.13397,0,2.45385,0.44103,0.570323
99,117.817,8.63609,3.13112,0,2.45681,0.44773,0.57014
100,118.015,8.78788,3.12829,0,2.45979,0.454378,0.569958
101,118.211,8.93895,3.12548,0,2.46279,0.460972,0.569778
102,118.405,9.08925,3.12269,0,2.46581,0.467512,0.569599
103,118.598,9.23874,3.11992,0,2.46885,0.473997,0.569421
104,118.789,9.38736,3.11717,0,2.47191,0.480426,0.569246
105,118.978,9.53509,3.11443,0,2.47498,0.4868,0.569071
106,119.166,9.68189,3.11172,0,2.47807,0.493117,0.568898
107,119.352,9.82773,3.10903,0,2.48118,0.499377,0.568727
108,119.537,9.97258,3.10635,0,2.4843,0.505581,0.568557
109,119.72,10.1164,3.1037,0,2.48743,0.511727,0.568389
110,119.901,10.2592,3.10106,0,2.49057,0.517816,0.568223
111,120.081,10.401,3.09845,0,2.49373,0.523847,0.568058
112,120.259,10.5417,3.09586,0,2.4969,0.529821,0.567894
113,120.436,10.6813,3.09328,0,2.50008,0.535737,0.567732
114,120.611,10.8199,3.09073,0,2.50326,0.541596,0.567572
115,120.784,10.9573,3.08819,0,2.50646,0.547397,0.567413
116,120.956,11.0937,3.08567,0,2.50966,0.553141,0.567256
117,121.126,11.2289,3.08318,0,2.51286,0.558827,0.5671
118,121.294,11.363,3.0807,0,2.51608,0.564456,0.566946
119,121.461,11.4959,3.07825,0,2.5193,0.570027,0.566794
120,121.626,11.6278,3.07581,0,2.52252,0.575542,0.566643
121,121.79,11.7585,3.07339,0,2.52574,0.580999,0.566494
122,121.952,11.888,3.07099,0,2.52897,0.5864,0.566346
123,122.112,12.0164,3.06861,0,2.5322,0.591743,0.5662
124,122.271,12.1436,3.06625,0,2.53543,0.59703,0.566055
125,122.428,12.2697,3.06391,0,2.53866,0.602261,0.565912
126,122.584,12.3946,3.06159,0,2.54189,0.607436,0.565771
127,122.738,12.5184,3.05929,0,2.54512,0.612554,0.565631
128,122.891,12.641,3.057,0,2.54835,0.617617,0.565492
129,123.041,12.7625,3.05474,0,2.55157,0.622624,0.565355
130,123.191,12.8828,3.0525,0,2.5548,0.627576,0.56522
131,123.339,13.0019,3.05027,0,2.55802,0.632472,0.565086
132,123.485,13.1199,3.04806,0,2.56123,0.637314,0.564953
133,123.63,13.2367,3.04587,0,2.56444,0.642101,0.564822
134,123.773,13.3524,3.0437,0,2.56765,0.646833,0.564693
135,123.914,13.4669,3.04155,0,2.57084,0.651512,0.564565
136,124.055,13.5802,3.03941,0,2.57404,0.656136,0.564438
137,124.193,13.6924,3.0373,0,2.57722,0.660707,0.564313
138,124.33,13.8035,3.0352,0,2.5804,0.665224,0.564189
139,124.466,13.9134,3.03312,0,2.58357,0.669688,0.564067
140,124.6,14.0221,3.03106,0,2.58673,0.6741,0.563947
141,124.732,14.1297,3.02902,0,2.58988,0.678458,0.563827
142,124.863,14.2362,3.02699,0,2.59302,0.682765,0.56371
143,124.993,14.3415,3.02498,0,2.59616,0.687019,0.563593
144,125.121,14.4457,3.02299,0,2.59928,0.691222,0.563478
145,125.247,14.5488,3.02102,0,2.60239,0.695373,0.563365
146,125.372,14.6507,3.01907,0,2.60549,0.699473,0.563252
147,125.496,14.7515,3.01713,0,2.60857,0.703522,0.563142
148,125.618,14.8511,3.01521,0,2.61165,0.707521,0.563032
149,125.739,14.9497,3.01331,0,2.61471,0.711469,0.562924
150,125.858,15.0471,3.01142,0,2.61776,0.715367,0.562818
151,125.976,15.1434,3.00955,0,2.6208,0.719216,0.562712
152,126.093,15.2386,3.0077,0,2.62382,0.723016,0.562608
153,126.208,15.3327,3.00586,0,2.62683,0.726766,0.562506
154,126.321,15.4257,3.00405,0,2.62982,0.730468,0.562404
155,126.433,15.5176,3.00224,0,2.6328,0.734121,0.562304
156,126.544,15.6084,3.00046,0,2.63576,0.737727,0.562206
157,126.654,15.6982,2.99869,0,2.63871,0.741284,0.562108
158,126.762,15.7868,2.99694,0,2.64165,0.744795,0.562012
159,126.868,15.8744,2.9952,0,2.64456,0.748258,0.561918
160,126.974,15.9609,2.99348,0,2.64746,0.751675,0.561824
161,127.078,16.0463,2.99177,0,2.65035,0.755045,0.561732
162,127.18,16.1307,2.99008,0,2.65321,0.758369,0.561641
163,127.282,16.214,2.98841,0,2.65606,0.761647,0.561551
164,127.382,16.2962,2.98675,0,2.6589,0.76488,0.561463
165,127.48,16.3774,2.98511,0,2.66171,0.768068,0.561376
166,127.578,16.4576,2.98348,0,2.66451,0.771212,0.56129
167,127.674,16.5367,2.98187,0,2.66729,0.77431,0.561205
168,127.769,16.6149,2.98027,0,2.67005,0.777365,0.561121
169,127.862,16.6919,2.97869,0,2.67279,0.780377,0.561039
170,127.954,16.768,2.97713,0,2.67551,0.783344,0.560958
171,128.045,16.8431,2.97558,0,2.67821,0.786269,0.560878
172,128.135,16.9171,2.97404,0,2.6809,0.789152,0.560799
173,128.223,16.9902,2.97252,0,2.68357,0.791991,0.560721
174,128.311,17.0622,2.97101,0,2.68621,0.794789,0.560645
175,128.397,17.1333,2.96952,0,2.68884,0.797546,0.560569
176,128.482,17.2034,2.96804,0,2.69145,0.800261,0.560495
177,128.565,17.2725,2.96657,0,2.69403,0.802935,0.560422
178,128.648,17.3406,2.96512,0,2.6966,0.805569,0.56035
179,128.729,17.4078,2.96369,0,2.69915,0.808162,0.560279
180,128.809,17.4741,2.96226,0,2.70168,0.810716,0.560209
181,128.888,17.5393,2.96085,0,2.70418,0.81323,0.56014
182,128.965,17.6037,2.95946,0,2.70667,0.815704,0.560072
183,129.042,17.6671,2.95808,0,2.70913,0.81814,0.560006
184,129.117,17.7296,2.95671,0,2.71158,0.820538,0.55994
185,129.192,17.7911,2.95535,0,2.714,0.822897,0.559876
186,129.265,17.8518,2.95401,0,2.71641,0.825219,0.559812
187,129.337,17.9115,2.95268,0,2.71879,0.827503,0.55975
188,129.408,17.9704,2.95137,0,2.72115,0.82975,0.559688
189,129.478,18.0283,2.95007,0,2.72349,0.83196,0.559628
190,129.547,18.0854,2.94878,0,2.72581,0.834134,0.559568
191,129.614,18.1416,2.9475,0,2.72811,0.836272,0.55951
192,129.681,18.1969,2.94623,0,2.73038,0.838374,0.559452
193,129.747,18.2513,2.94498,0,2.73264,0.840441,0.559396
194,129.811,18.3049,2.94374,0,2.73487,0.842473,0.55934
195,129.875,18.3576,2.94252,0,2.73709,0.84447,0.559285
196,129.937,18.4095,2.9413,0,2.73928,0.846433,0.559232
197,129.999,18.4605,2.9401,0,2.74145,0.848362,0.559179
198,130.059,18.5108,2.93891,0,2.7436,0.850257,0.559127
199,130.119,18.5602,2.93773,0,2.74573,0.852118,0.559076
200,130.177,18.6087,2.93656,0,2.74783,0.853947,0.559026
201,130.235,18.6565,2.9354,0,2.74992,0.855743,0.558977
202,130.291,18.7035,2.93426,0,2.75198,0.857507,0.558929
203,130.347,18.7496,2.93312,0,2.75402,0.859239,0.558881
204,130.402,18.795,2.932,0,2.75604,0.860939,0.558835
205,130.455,18.8396,2.93089,0,2.75804,0.862608,0.558789
206,130.508,18.8835,2.92979,0,2.76002,0.864246,0.558744
207,130.56,18.9265,2.92871,0,2.76198,0.865853,0.5587
208,130.611,18.9689,2.92763,0,2.76391,0.86743,0.558657
209,130.661,19.0104,2.92656,0,2.76583,0.868977,0.558615
210,130.71,19.0512,2.92551,0,2.76772,0.870494,0.558573
211,130.758,19.0913,2.92446,0,2.76959,0.871982,0.558533
212,130.806,19.1307,2.92343,0,2.77144,0.87344,0.558493
213,130.852,19.1693,2.9224,0,2.77327,0.874871,0.558454
214,130.898,19.2072,2.92139,0,2.77508,0.876272,0.558415
215,130.943,19.2444,2.92038,0,2.77687,0.877646,0.558378
216,130.987,19.2809,2.91939,0,2.77863,0.878992,0.558341
217,131.03,19.3167,2.91841,0,2.78038,0.88031,0.558305
218,131.072,19.3518,2.91743,0,2.7821,0.881601,0.558269
219,131.114,19.3863,2.91647,0,2.78381,0.882866,0.558235
220,131.154,19.42,2.91552,0,2.78549,0.884104,0.558201
221,131.194,19.4531,2.91457,0,2.78716,0.885315,0.558168
222,131.233,19.4856,2.91364,0,2.7888,0.886501,0.558135
223,131.272,19.5174,2.91271,0,2.79042,0.887662,0.558104
224,131.309,19.5485,2.9118,0,2.79202,0.888796,0.558073
225,131.346,19.579,2.91089,0,2.7936,0.889906,0.558042
226,131.382,19.6089,2.90999,0,2.79516,0.890992,0.558012
227,131.418,19.6382,2.9091,0,2.79671,0.892052,0.557983
228,131.452,19.6668,2.90822,0,2.79823,0.893089,0.557955
229,131.486,19.6949,2.90735,0,2.79973,0.894102,0.557927
230,131.519,19.7223,2.90649,0,2.80121,0.895091,0.5579
231,131.552,19.7491,2.90564,0,2.80267,0.896058,0.557874
232,131.583,19.7754,2.9048,0,2.80412,0.897001,0.557848
233,131.614,19.801,2.90396,0,2.80554,0.897921,0.557823
234,131.645,19.8261,2.90313,0,2.80694,0.89882,0.557798
235,131.674,19.8506,2.90232,0,2.80833,0.899696,0.557774
236,131.704,19.8746,2.90151,0,2.80969,0.90055,0.557751
237,131.732,19.898,2.9007,0,2.81104,0.901383,0.557728
238,131.76,19.9208,2.89991,0,2.81236,0.902194,0.557706
239,131.787,19.9431,2.89913,0,2.81367,0.902985,0.557684
240,131.813,19.9649,2.89835,0,2.81496,0.903755,0.557663
241,131.839,19.9861,2.89758,0,2.81623,0.904504,0.557643
242,131.864,20.0068,2.89682,0,2.81748,0.905233,0.557623
243,131.889,20.027,2.89606,0,2.81872,0.905942,0.557603
244,131.913,20.0467,2.89532,0,2.81993,0.906632,0.557585
245,131.936,20.0659,2.89458,0,2.82113,0.907302,0.557566
246,131.959,20.0846,2.89385,0,2.82231,0.907953,0.557548
247,131.981,20.1028,2.89312,0,2.82347,0.908585,0.557531
248,132.003,20.1205,2.89241,0,2.82462,0.909199,0.557514
249,132.024,20.1377,2.8917,0,2.82574,0.909794,0.557498
250,132.044,20.1544,2.89099,0,2.82685,0.910371,0.557482
251,132.064,20.1707,2.8903,0,2.82794,0.910931,0.557467
252,132.083,20.1866,2.88961,0,2.82902,0.911472,0.557452
253,132.102,20.2019,2.88893,0,2.83007,0.911997,0.557438
254,132.121,20.2169,2.88826,0,2.83111,0.912504,0.557424
255,132.138,20.2313,2.88759,0,2.83213,0.912994,0.55741
256,132.156,20.2454,2.88693,0,2.83314,0.913468,0.557398
257,132.172,20.259,2.88628,0,2.83413,0.913925,0.557385
258,132.189,20.2722,2.88563,0,2.8351,0.914366,0.557373
259,132.204,20.285,2.88499,0,2.83606,0.914791,0.557361
260,132.22,20.2973,2.88436,0,2.837,0.915201,0.55735
261,132.235,20.3093,2.88373,0,2.83793,0.915595,0.557339
262,132.249,20.3208,2.88311,0,2.83883,0.915973,0.557329
263,132.263,20.332,2.88249,0,2.83973,0.916337,0.557319
264,132.276,20.3427,2.88188,0,2.8406,0.916686,0.557309
265,132.289,20.3531,2.88128,0,2.84146,0.91702,0.5573
266,132.302,20.3631,2.88068,0,2.84231,0.91734,0.557292
267,132.314,20.3727,2.88009,0,2.84314,0.917645,0.557283
268,132.325,20.382,2.87951,0,2.84396,0.917937,0.557275
269,132.336,20.3908,2.87893,0,2.84476,0.918215,0.557268
270,132.347,20.3994,2.87836,0,2.84554,0.91848,0.55726
271,132.358,20.4075,2.87779,0,2.84631,0.918731,0.557254
272,132.367,20.4154,2.87723,0,2.84707,0.918969,0.557247
273,132.377,20.4228,2.87668,0,2.84781,0.919194,0.557241
274,132.386,20.43,2.87613,0,2.84854,0.919407,0.557235
275,132.395,20.4368,2.87558,0,2.84925,0.919607,0.55723
276,132.403,20.4433,2.87504,0,2.84995,0.919794,0.557224
277,132.411,20.4494,2.87451,0,2.85064,0.91997,0.55722
278,132.419,20.4553,2.87398,0,2.85131,0.920134,0.557215
279,132.426,20.4608,2.87346,0,2.85197,0.920286,0.557211
280,132.433,20.466,2.87294,0,2.85261,0.920426,0.557207
281,132.439,20.471,2.87243,0,2.85324,0.920555,0.557204
282,132.445,20.4756,2.87192,0,2.85386,0.920673,0.5572
283,132.451,20.4799,2.87142,0,2.85447,0.92078,0.557197
284,132.457,20.4839,2.87092,0,2.85506,0.920876,0.557195
285,132.462,20.4877,2.87043,0,2.85564,0.920962,0.557192
286,132.467,20.4912,2.86994,0,2.8562,0.921037,0.55719
287,132.471,20.4944,2.86946,0,2.85676,0.921102,0.557189
288,132.475,20.4973,2.86898,0,2.8573,0.921156,0.557187
289,132.479,20.5,2.8685,0,2.85783,0.921201,0.557186
