HighCarbIm_Fm1,CarbCountingInsulinIm_Fm1,VeryLowCarbIm_Fm1,LowCarbIm_Fm1,NormalCarbIm_Fm1,SlidingScaleInsulinIm_Fm1,
-1183.099193502172,127.71700465550502,167.80740345716728,-62.11149976332865,-378.1670670551637,-2409.992911797638,
-1203.1032752350104,131.90731243577096,170.71843954218508,-62.665552536597424,-384.4293343157824,-2517.157681657198,
-1224.326273781548,136.09735774679572,173.04628471596087,-66.26260495659338,-392.30521315778367,-2624.3224515167576,
-1245.4766542310158,140.28715108349732,175.4110049841695,-69.65916752963211,-400.08178738627515,-2731.4872213763174,
-1264.3141411831377,144.47671390965186,178.80247751921885,-67.7579413865592,-404.83763143261183,-2838.651991235877,
-1282.3950494888898,148.66665097443584,182.45973203175183,-66.59771521349542,-409.3273999532372,-2945.816761095437,
-1300.7279117353385,152.53767889273718,186.032745589563,-65.79646331828161,-414.08883282627676,-3052.9815309549967,
-1320.8776561791556,156.29184398237413,188.87824128901335,-68.26208780017855,-420.94249553870685,-3160.1463008145565,
-1341.1209163322803,160.1460212055187,191.6810442244865,-69.67926855183164,-427.5959968319351,-3267.3110706741163,
-1362.05559504503,164.17519216253635,194.15375856908162,-72.14279932871376,-434.9928035774571,-3374.475840533676,
-1382.4597809660852,168.31080575932194,196.88198351986227,-73.24989647453314,-441.67605527657514,-3378.95003604401,
-1402.3934005895771,172.49024666693734,199.8242996557991,-73.50012580270672,-447.8077493352001,-3486.11480590357,
-1421.2861859938457,176.68430367676712,203.19487163364303,-71.79758576614066,-452.66509461417434,-3593.2795757631297,
-1439.4235570816993,180.88486664839994,206.8336288436426,-71.00959953221847,-457.30113970173437,-3700.4443456226895,
-1456.4912094238068,185.06089778918215,210.78342019198075,-68.69899246751825,-460.7682550929322,-3807.6091154822493,
-1475.1364725798708,189.24143227230743,214.2460175909599,-69.29282788095536,-466.12168945725597,-3914.773885341809,
-1494.398178719859,193.44011059544212,217.47224631225453,-70.37205250749042,-472.0177484058476,-3918.9148379385447,
-1513.3157011125686,197.65888324206293,220.83340581749803,-70.03102518501518,-477.2996222340452,-3922.930556623484,
-1531.5085248227592,201.89014247910794,224.45378120180322,-68.06272254660321,-481.6097045032954,-3926.8611534797933,
-1551.0383990099954,206.1262067461165,227.56987253450254,-68.91416611983408,-487.6283757315133,-3930.75710842782,
-1569.2639643101659,210.36212618437884,231.17929483787273,-66.98513071027241,-491.972819341341,-3934.6541248115027,
-1589.069776736784,214.5954174306094,234.17763317476366,-68.38322952075626,-498.32162723820784,-3938.570213375056,
-1608.0790832239238,218.82477305751127,237.50353114212902,-67.82310942901259,-503.6026736771119,-3942.5142227877423,
-1626.6711572131503,223.04944992438442,240.98538495011613,-66.28181108478576,-508.3125883091671,-4049.678992647302,
-1647.108706648049,227.26916045176836,243.6979742876489,-68.78675309247933,-515.3748433047516,-4156.843762506862,
-1665.1358069045511,231.48444868672544,247.37264903786433,-68.15257739208839,-519.9820680210033,-4264.008532366422,
-1684.1736784026036,235.4232758227461,250.68746504411646,-69.58837966108632,-525.8176649350746,-4371.173302225981,
-1702.6640419369849,239.25438054363715,254.2056227382041,-68.73827891386519,-530.6692384286738,-4478.338072085541,
-1722.1340448183892,243.1665846233486,257.3466756122593,-68.82154427354413,-536.4407505522233,-4585.502841945101,
-1743.2685943415456,247.2273536397601,259.719400361926,-72.23592818530616,-544.210568742877,-4692.667611804661,
-1762.7002107895403,251.3788496181277,262.8763454622905,-71.4437305007149,-549.7071650592846,-4697.064275390624,
-1781.7626662926575,255.56726507926157,266.1815831903259,-70.04947716116449,-554.7747920959285,-4701.264792360767,
-1802.7764650753913,259.7672648747078,268.6149542710075,-73.40341575536623,-562.4455614945629,-4705.39787977224,
-1822.2907499783264,263.9714281527121,271.7375654926015,-73.22158538049703,-568.1732731548202,-4709.50587189836,
-1840.9404964990345,268.1775358446222,275.198531286794,-71.33593370143929,-572.8104626518553,-4713.601973982156,
-1860.6119575256566,272.38389167660165,278.2547541387541,-71.56634444196102,-578.758716287249,-4717.696550639732,
-1880.1616850569862,276.589371843857,281.3625214934978,-71.49880069175103,-584.5423283175878,-4721.796502200531,
-1900.9820955716448,280.7933238113264,283.8914995273299,-74.47147638520481,-591.985417004872,-4725.9057798253225,
-1920.0507069725375,284.9954404613384,287.1943329388459,-73.29733465440054,-597.1248814035695,-4730.026168741382,
-1939.9857804372807,289.1956483560206,290.1360064916688,-73.96214311814049,-603.3698302708249,-4734.158013278371,
-1960.9932478068458,293.39402074275324,292.5725374766654,-77.24768335018703,-611.0195886997979,-4738.300780089902,
-1979.7036386941206,297.59070898687224,296.0113046324874,-75.2658355640034,-615.6647866433212,-4742.453489771286,
-1999.3705477542437,301.7858549792014,299.0694704258703,-75.18224078454918,-621.5231508732039,-4746.615240177696,
-2019.6395981724188,305.9792609391834,301.8604154537559,-76.44934200386791,-628.1554506742084,-4750.787118478978,
-2040.113766166027,310.1710268261713,304.55577554725744,-78.17145928377887,-635.0462208042496,-4754.968474369352,
-2060.9197196016466,314.36215993079435,307.09182470424474,-80.711028599304,-642.3724973520175,-4759.153469519133,
-2079.7516614086708,318.553020317034,310.4853823227746,-78.82686116057336,-647.1303244602676,-4763.340030168421,
-2098.4912144339282,322.74366749732667,313.9133897749103,-76.7712912664301,-651.7699172163932,-4767.527813459827,
-2119.598813425066,326.9340888660721,316.2997129066315,-80.07401748137693,-659.4938053898371,-4771.716890502947,
-2138.839172138751,331.1242687162273,319.5345229742336,-78.9624477845969,-664.7668696398398,-4878.881660362506,
-2159.4514493396046,335.31420432595064,322.16426483474663,-80.97579986353341,-671.8270495298756,-4986.046430222066,
-2178.883293045264,339.50390639384153,325.32111610711405,-80.24767256626394,-677.3426303892993,-5093.211200081626,
-2199.2397507767546,343.6933953164095,328.071605179358,-81.6166109127954,-684.0614394793113,-5200.375969941186,
-2217.7966708677045,347.88327459753606,331.56608394075414,-81.46504023791398,-689.1551403358525,-5307.5407398007455,
-2237.234027242887,351.9981303357547,334.72065825123883,-83.92789017982578,-695.5184140861081,-5414.705509660305,
-2255.1069327115056,356.0977985529861,338.4441202549452,-82.28023887523617,-699.7228054353031,-5521.870279519865,
-2273.417241947093,360.22809266339164,342.02485180293723,-80.62354833463287,-704.2107444073583,-5629.035049379425,
-2291.834264302343,364.40330123785395,345.5687606731636,-78.66101431054659,-708.6695557813365,-5736.199819238985,
-2310.886521470681,368.60776309901576,348.877976387818,-77.81548965497188,-713.896398025778,-5740.305992740476,
-2330.124392648875,372.82515650515336,352.11378460204617,-77.43759399051916,-719.382650934164,-5847.470762600035,
-2349.649152037853,377.04616828503435,355.2320166713992,-77.76448112347234,-725.2577811453918,-5954.635532459595,
-2367.498152896119,381.26746603523713,358.9628902874631,-76.92077705599554,-729.6878390918833,-6061.800302319155,
-2385.568646419076,385.34490797055474,362.62353240027943,-76.67919759759334,-734.4333981010311,-6168.965072178715,
-2403.913987875022,389.3751077599495,366.19226054877294,-76.28199995617005,-739.3180579434224,-6276.129842038275,
-2421.54845351437,393.44910328019205,369.98779729261776,-73.57122489347941,-743.0056115915859,-6280.877492142618,
-2441.0395591953984,397.5984714952565,373.12007619312897,-73.87267359538603,-748.8510534333219,-6285.284749768063,
-2460.4595171660944,401.7945527503591,376.2818306030958,-73.8098461313399,-754.5483579247285,-6289.441024908126,
-2480.0878777837825,406.00941055892713,379.3564019737432,-74.26783629096624,-760.5291642278057,-6293.482168056372,
-2500.5691749509024,410.22884326571017,382.0483994764498,-76.87560598448432,-767.6471173288053,-6297.493545065185,
-2521.3273295520908,414.44822191567636,384.60775148002915,-80.20374069043723,-775.133284515616,-6301.505278256572,
-2541.2759185345203,418.66607121570627,387.5434456189864,-81.42886651026862,-781.5350593247096,-6305.52704332616,
-2561.4564021109554,422.8814190438742,390.3749607414989,-83.14083554604964,-788.2210129116105,-6412.69181318572,
-2581.643370672215,427.0937289052046,393.20351978904085,-84.77182851470508,-794.8907682530946,-6519.85658304528,
-2599.1713203829377,431.303304460387,397.02990489783235,-82.99058682281836,-798.8285327195755,-6627.02135290484,
-2616.7182356432763,435.2918951550763,400.85085911712906,-81.18117809922677,-802.7696309529495,-6734.186122764399,
-2634.510328579255,439.20172182225156,404.59921144899556,-79.09909440608524,-806.7808666445413,-6841.350892623959,
-2653.5634701096355,443.1782757353084,407.9080824637392,-78.4734912211942,-812.0723962298129,-6948.515662483519,
-2672.7327586734805,447.27265699720857,411.17126113098703,-77.4653412601946,-817.3291326526652,-7055.680432343079,
-2692.8636624585665,451.43977430182235,414.0253001664373,-78.47021097231044,-823.7980885831997,-7059.997136197781,
-2712.169598312759,455.6369118254114,417.2336611126718,-77.75759328427682,-829.233695274247,-7064.147200670612,
-2730.5637568783154,459.8433199640938,420.7855241058773,-75.42689324239008,-833.5517670635951,-7068.241455540381,
-2749.532958784438,464.0525944383998,424.1268946308179,-74.23033963257055,-838.6182177748498,-7072.317949360491,
-2770.0894094452965,468.262665453629,426.78328144510084,-76.71834370544286,-845.7586072103658,-7076.389462087493,
-2789.8753476025586,472.4720451897995,429.790247856256,-77.2988101986755,-851.8794021576227,-7080.465298812874,
-2809.1011511452184,476.6798085269519,433.03089296480715,-76.59102453882018,-857.2626975232455,-7084.5511877432255,
-2829.2501718351396,480.8854615061178,435.8767172124809,-77.9240610693876,-863.8297474975087,-7088.650080376735,
-2850.274914865496,485.08882171977973,438.30462147825915,-81.4153854001519,-871.5413834062168,-7092.762951062308,
-2869.8282014727565,489.28991490113157,441.4108941554283,-81.23719168395495,-877.2964456399103,-7096.889494975111,
-2890.636262820864,493.4888948033175,443.9459129728273,-84.0207290370318,-884.6845182799981,-7101.02865675491,
-2910.080817523055,497.685979233947,447.09751134933293,-83.50206135135609,-890.2694861399,-7105.179034094833,
-2931.043105703079,501.8813701560049,449.55653228798144,-86.5757236860351,-897.8361170925515,-7109.339352772498,
-2950.4260107189266,506.0749635284453,452.7335177126941,-85.83929294748638,-903.3164028771058,-7113.510143861525,
-2970.3132924808447,510.26692940873073,455.69625226727476,-86.16851940627872,-909.4381906556678,-7117.690347544065,
-2990.444545143522,514.4581765276794,458.5501332809469,-87.04592750994536,-915.8737172864635,-7121.874687684395,
-3011.208221562159,518.649050079092,461.1067992761274,-89.46967234528107,-923.1418180471014,-7126.061172801735,
-3031.4318753736297,522.8396345056088,463.91859266715875,-90.54872877870515,-929.6938162034949,-7130.249315752453,
-3051.945586649402,527.0299466262676,466.59526762204786,-92.32710784550576,-936.6262299805478,-7134.4390182814295,
-3071.798361309409,531.2199947279063,469.57312855285124,-92.52741128849148,-942.6892681501347,-7241.603788140989,
-3091.0223553542055,535.4097931587149,472.81449816984275,-91.37401826856913,-947.9387011438986,-7348.768558000549,
-3112.254298225783,539.5993636376696,475.13778361187644,-94.98029484729265,-955.8230705862301,-7455.933327860109,
-3131.4682784900615,543.7887329216325,478.3831590504149,-93.79691875948919,-961.0566809885277,-7563.098097719669,
-3150.547083079432,547.9785082737368,481.6820061159781,-94.84900155527902,-966.8218048312949,-7670.262867579228,
-3169.008216124082,551.8361585918261,485.2104701513673,-94.28927844569783,-971.7375415796912,-7777.427637438788,
-3186.938005362231,555.571019107244,488.91613085720167,-91.88041949239525,-975.7257956070075,-7884.592407298348,
-3208.004136675054,559.4098830796755,491.3233070940518,-95.33244307266447,-983.4568742662567,-7991.757177157908,
-3228.0007179553277,563.431222338769,494.23768606174986,-95.47460269288695,-989.60162546361,-8098.921947017468,
-3249.045671415999,567.5633211487328,496.6554792164541,-98.12103589886046,-997.1206851246075,-8103.4128436568935,
-3268.111058859497,571.7409090993332,499.95957210690926,-96.51166810636563,-1002.1223813626875,-8210.577613516454,
-3288.0472693769107,575.9336891814334,502.9007430110449,-96.97495936819645,-1008.3138892199167,-8317.742383376015,
-3307.5806298098278,580.133292826952,506.0153743341391,-99.44374178695249,-1014.7443971587478,-8424.907153235576,
-3326.8311130571224,584.192650374271,509.24611794893747,-101.46246457106425,-1020.8706499943046,-8532.071923095136,
-3345.5332811360468,588.216824637283,512.6879090454314,-101.53240102176437,-1026.1220846752803,-8639.236692954697,
-3365.2042366148826,592.2905517288492,515.7443477425293,-102.81522994195082,-1032.3491292241854,-8643.985457100534,
-3384.450018804824,596.4403383464181,518.9769802827975,-102.48464894530818,-1037.854098311937,-8648.39063681581,
-3405.0444835604,600.6369751640408,521.6152414055442,-105.2443014001669,-1045.0879103323805,-8652.543648945457,
-3424.4200030405414,604.8528563634529,524.7952529070304,-105.15460469686037,-1050.7477705053225,-8656.578198539524,
-3444.944870864857,609.0738476777993,527.4666411898294,-107.92890408966908,-1057.9368973407916,-8660.57925811544,
-3463.9883859769966,613.2950817352097,530.779261694728,-107.20400403143026,-1063.193206163837,-8664.578702421677,
-3482.3009288683766,617.5148328183662,534.3592303927154,-105.02667574064307,-1067.5112279194698,-8668.587979402568,
-3502.203938536687,621.7319923442031,537.3150481594985,-106.12022362293631,-1073.8475822357173,-8775.752749262128,
-3522.0423742002363,625.9459537221707,540.2991747846942,-106.96079302539681,-1080.0733880345774,-8882.91751912169,
-3541.327611025363,630.1569855018699,543.5159124240809,-109.15563362992077,-1086.2668794056342,-8990.08228898125,
-3559.6170644368926,634.1922447565372,547.1037503786382,-109.00645006105088,-1091.1831224223695,-9097.24705884081,
-3577.9719231645063,638.1682130012383,550.6692031698107,-108.20837740940341,-1095.9600361390126,-9204.411828700371,
-3596.9027630799856,642.1976050151742,554.02527928902,-107.55112440542305,-1101.1606771931501,-9311.576598559932,
-3615.8857519806406,646.3199060193828,557.3613421066414,-106.37826469699917,-1106.2435054834693,-9418.741368419493,
-3635.982768338676,650.5002447706407,560.2306982436129,-107.53018428917038,-1112.7278119436012,-9422.98703343634,
-3655.118708913709,654.7047359102337,563.5070813713495,-106.6317006067923,-1117.9949298566416,-9427.09302846783,
-3675.624238943009,658.9163892407407,566.1876289403031,-109.0410413033993,-1125.0805231771353,-9431.15458606926,
-3696.592249986855,663.129716153196,568.6438067286897,-112.71553646804792,-1132.796561273883,-9435.205525081245,
-3715.462649571724,667.3428504344076,572.0228630834094,-111.41958197343392,-1137.7669545721787,-9439.257691060433,
-3736.0374353378497,671.5545266719911,574.6705168985444,-114.00708107743768,-1144.9446871278976,-9443.319103945441,
-3755.4005511053265,675.7639868595953,577.855603209728,-113.6384834960777,-1150.517781616094,-9447.394438219222,
-3773.951908459156,679.970868752391,581.3520722689731,-111.59206140208316,-1155.0367185307412,-9451.485774831202,
-3793.2980490648074,684.175092587295,584.5440887498198,-111.04682930551861,-1160.5478677194187,-9455.593398323666,
-3813.2359608442684,688.3767665678744,587.4845074534026,-111.75974839217623,-1166.8076016708524,-9459.716452973045,
-3833.032219711068,692.5761117695391,590.486996124195,-112.07978198036191,-1172.8650170020599,-9463.853442293568,
-3853.311100143368,696.7734017015985,593.2734119874134,-113.48187511333349,-1179.5390904314745,-9468.002608242976,
-3873.919489837658,700.9688897765973,595.9050145621953,-115.64843767653394,-1186.6352006426473,-9472.16235859446,
-3892.706934497628,705.1625593986299,599.3152327062419,-113.74229644851928,-1191.3563890276052,-9476.332707097572,
-3912.4633612939324,709.3546256745981,602.3349692350998,-113.77810023727321,-1197.308623089621,-9480.512332012479,
-3932.2025772902293,713.5459078444285,605.3621301138708,-113.7551762513865,-1203.2328664381519,-9484.69647072379,
-3952.1251612885585,717.7367390401652,608.3093200030213,-114.13517183613386,-1209.3924975029277,-9488.88319883169,
-3971.3748663926785,721.9272248642619,611.5403763754052,-113.04963404769398,-1214.6796865927893,-9493.07190671139,
-3990.3582877560693,726.1174066703785,614.8762725106433,-111.4337944731362,-1219.6249210267947,-9497.262354970266,
-4009.4272340514954,730.3073124183275,618.1789750544012,-109.97627456932376,-1224.6770815279115,-9604.427124829826,
-4029.213106635118,734.4969701142638,621.1859698958302,-110.01578875250034,-1230.6503072493806,-9711.591894689387,
-4048.336625270516,738.6864099471077,624.4672540887627,-108.65444280459137,-1235.7688100246173,-9818.756664548948,
-4067.1262484014956,742.8756632003839,627.8766595308649,-106.65999784472679,-1240.461992986092,-9925.921434408509,
-4084.2624220512535,747.0653396603697,631.8091202933476,-103.81027877776881,-1243.778016717499,-10033.08620426807,
-4102.512528758031,751.2143303977804,635.4102844289844,-103.54809085121077,-1248.636997090409,-10140.25097412763,
-4120.1983595909105,755.3599691303144,639.1906451691883,-101.70641448392415,-1252.6579295186805,-10247.41574398719,
-4138.716374733181,759.5275096038649,642.6990008726909,-100.65041260685761,-1257.4671836183181,-10354.580513846751,
-4157.923152406028,763.7238197514856,645.9472537803736,-100.48122714976745,-1262.991269086233,-10461.745283706312,
-4177.407890744712,767.9391120611733,649.0821828303382,-100.77757551278597,-1268.8310163656545,-10465.783631894916,
-4197.378860982568,772.1628730939148,652.0079526844853,-102.27844319709767,-1275.319236657946,-10572.948401754476,
-4216.758070830904,776.3885723383078,655.1864525397374,-102.41960575644562,-1281.045319246731,-10680.113171614037,
-4234.306419115124,780.61360750969,659.0069953133844,-101.06621015907845,-1285.128615666594,-10787.277941473598,
-4252.508978166366,784.7031493356212,662.6241216334894,-101.24230602109417,-1290.075234757612,-10894.442711333159,
-4271.341932103019,788.7471082183828,666.0172988179936,-102.06129017780235,-1295.6138523717775,-11001.60748119272,
-4291.122736435709,792.8313731079661,669.0264903182193,-103.91455665759406,-1302.0612534407928,-11006.312069361931,
-4311.429825811649,796.9861633881862,671.7998799136965,-106.26552262502125,-1308.9951316931106,-11010.692196205766,
-4329.703368268652,801.1848157620753,675.3931194253558,-103.97162671445133,-1313.2473721320475,-11014.833302779198,
-4348.633224027832,805.4010130072683,678.7495715871695,-102.94190466381757,-1318.3379461522918,-11018.865808708942,
-4368.086223420234,809.6212721384798,681.8976748262954,-103.08267240934534,-1324.113769203329,-11022.871726626703,
-4388.931601890075,813.8411918358305,684.4144156498767,-106.66151686920749,-1331.7211725190703,-11026.879889867585,
-4409.373330893437,818.0593819784475,687.1250420780448,-109.12529953504789,-1338.7761252977957,-11030.899426638494,
-4427.92979754696,822.2749293816553,690.6196831518247,-107.28752827389921,-1343.367612389027,-11138.064196498055,
-4446.91142281973,826.4873386651943,693.9562714701837,-106.1960161980624,-1348.4741272715612,-11245.228966357616,
-4464.366662857586,830.6969428970069,697.8032275712961,-104.28068370325104,-1352.3218474682296,-11352.393736217176,
-4482.432502649959,834.838063186022,701.4653809422798,-103.93085020919028,-1357.0344185876631,-11459.558506076737,
-4499.336395666554,838.9634172343306,705.4550781742934,-100.92831734008213,-1360.1432261238388,-11566.723275936298,
-4518.895191999616,843.1132670062153,708.5590355058978,-102.30901190209362,-1366.3189329845252,-11673.888045795858,
-4539.3242990041035,847.300832713298,711.2755869448678,-105.12420672708717,-1373.4516936895309,-11781.05281565542,
-4559.467310351319,851.5129438758315,714.1241380228906,-106.98872111691006,-1380.1505810358988,-11785.11147761501,
-4578.619218808644,855.7354640574627,717.3942070561453,-106.56974007939493,-1385.5674588743523,-11789.102325244881,
-4599.298617468197,859.9602131894827,719.9916978424424,-109.88255995805004,-1392.9950690564522,-11793.07811699578,
-4617.36941062032,864.1838918668448,723.652242601366,-107.38435636829175,-1397.0427854274133,-11797.061164618228,
-4636.139271995278,868.4050983225927,727.0690092077745,-106.09876394730175,-1401.949641290375,-11801.060792707749,
-4655.807456713698,872.6229701551969,730.1266306260064,-106.65999126135753,-1407.985229164663,-11805.082410599227,
-4676.168779449309,876.837091100319,732.8748558712649,-108.78401167505045,-1414.8998917468527,-11809.12827876442,
-4696.304767876083,881.0473859057618,735.7265911893439,-110.22689077020587,-1421.486371923275,-11813.198388412313,
-4715.288715594867,885.2540213242684,739.0622844376812,-108.99402705453416,-1426.5515617724197,-11817.291244114915,
-4734.671057741211,889.4573186379662,742.2395006021599,-108.50209224357174,-1432.1023697169844,-11821.404496131056,
-4753.469484425852,893.6576815232486,745.6456186797222,-106.76242064276146,-1436.8853094247029,-11825.535414218311,
-4773.480083582376,897.8555391797166,748.5537474573991,-107.53829513859246,-1443.2114151116352,-11829.681227802497,
-4793.801229604134,902.0512918984716,751.3206299575045,-108.99902882388552,-1449.9296895272516,-11833.839428819638,
-4812.53815515658,906.2451779582934,754.7496091011471,-107.00583809355774,-1454.588566218493,-11838.008520237687,
-4831.947232574266,910.4375301988914,757.9158445947393,-106.29408859319318,-1460.0936517462676,-11842.18649526482,
-4850.969086319778,914.628912415652,761.2368810618896,-104.77828635999127,-1465.0961701713677,-11846.37005886832,
-4870.602405224545,918.8196250402908,764.3093471137137,-104.50704809040683,-1470.879040835605,-11850.557466980308,
-4891.08295553163,923.0098340454534,767.0016970113638,-106.20039925069457,-1477.7668562876815,-11854.747759624754,
-4911.706959403246,927.1996503107038,769.6258212469393,-108.23971874839596,-1484.841710638223,-11858.940297567195,
-4930.468953182119,931.389157366516,773.045511502069,-106.20090540506914,-1489.5017478047482,-11966.105067426755,
-4951.810248911024,935.5784216485314,775.3127355507803,-110.09037802943874,-1497.5308587059126,-12073.269837286316,
-4972.743077636696,939.7674970374735,777.786366057859,-112.89568532577688,-1505.0111182329567,-12180.434607145877,
